recording_id|source_artist|recording_artist|record_name|rec_artist_id|workid|rating
10026227|303|Unicante|California Love Generation|466125|6798|
10026227|303|Unicante|California Love Generation|466125|194529|
10026227|825|Unicante|California Love Generation|466125|5652941|
8277223|303|The Barron Knights|Call Up the Groups (medley)|141609|286225|
8277223|825|The Barron Knights|Call Up the Groups (medley)|141609|286225|
471303|303|Chet Atkins|Can't Buy Me Love|312|1141092|
5340877|303|Ella Fitzgerald|Can't Buy Me Love|1786|1141092|
1369757|303|Tom Jones|Can't Buy Me Love|1818|1141092|
318829|303|Paul McCartney|Can't Buy Me Love|2122|1141092|60
15801534|303|Paul McCartney|Can't Buy Me Love|2122|1141092|
7385347|303|Henry Mancini|Can't Buy Me Love|3648|1141092|
5066019|303|Stanley Turrentine|Can't Buy Me Love|5512|1141092|
9795262|303|Keely Smith|Can't Buy Me Love|8563|1141092|
3506152|303|Johnny Rivers|Can't Buy Me Love|9315|1141092|
4303368|303|George Martin|Can't Buy Me Love|12157|1141092|
6071711|303|The Chipmunks|Can't Buy Me Love|16283|1141092|
10222554|303|The Hollyridge Strings|Can't Buy Me Love|24501|1141092|
451013|303|John Pizzarelli|Can't Buy Me Love|31534|1141092|
9362238|303|Studio 99|Can't Buy Me Love|42563|1141092|
847200|303|John Bayless|Can't Buy Me Love|63088|1141092|
1026918|303|Laurence Juber|Can't Buy Me Love|66675|1141092|
3507936|303|Michael Bublé|Can't Buy Me Love|77944|1141092|40
2484538|303|[unknown]|Can't Buy Me Love|97546|1141092|
2629812|303|Die 12 Cellisten der Berliner Philharmoniker|Can't Buy Me Love|104142|1141092|
4854291|303|Peter Sellers|Can't Buy Me Love|107346|1141092|
1509942|303|Guianko|Can't Buy Me Love|118646|1141092|
3857996|303|Friend 'n Fellow|Can't Buy Me Love|122087|1141092|
2132158|303|The Supremes|Can't Buy Me Love|137578|1141092|
9984229|303|Santo & Johnny|Can't Buy Me Love|144154|1141092|
12720531|303|Rubber Band|Can't Buy Me Love|159172|1141092|
2525681|303|Count Basie & His Orchestra|Can't Buy Me Love|201597|1141092|
17124919|303|Booker T. Jones|Can't Buy Me Love|257986|1141092|
5549888|303|Connie Evingson|Can't Buy Me Love|259160|1141092|
8707864|303|Cathy Berberian|Can't Buy Me Love|288320|1141092|
11142344|303|Beegie Adair|Can't Buy Me Love|374560|1141092|
13765054|303|Химера|Can't Buy Me Love|396295|1141092|
6971493|303|Me and the Boys|Can't Buy Me Love|442243|1141092|
8664558|303|The Richter Scales|Can't Buy Me Love|572412|1141092|
10552896|303|Хор Турецкого|Can't Buy Me Love|689539|1141092|
12391207|303|Jeni Fleming|Can't Buy Me Love|802870|1141092|
1857881|303|The King’s Singers|Can't Buy Me Love|1181909|1141092|
18820208|303|Torsten Turinsky|Can't Buy Me Love|1602574|1141092|
3269036|303|The Punkles|Can't Buy Me Love (live)|208181|1141092|
14201175|303|Göran Söllscher|Can't By Me Love|56464|1141092|
812687|303|Paul McCartney|Can’t Buy Me Love|2122|1141092|40
1461252|303|Shenandoah|Can’t Buy Me Love|53518|1141092|
798052|303|Shirley Scott|Can’t Buy Me Love|59749|1141092|
14008134|303|akiko|Can’t Buy Me Love|102718|1141092|
5906896|303|Modern Gustin Trio|Can’t Buy Me Love|364980|1141092|
6532858|303|Vitamin String Quartet|Can’t Buy Me Love|562672|1141092|
18706070|303|Phil Bates and Mik Kaminski feat. Tina McBain|Can’t Buy Me Love|1588929|1141092|
16055241|303|Tahta|Can’t Buy Me Love (KGO mix)|867204|1141092|
755079|303|Paul McCartney|Carry That Weight|2122|304822|40
2082145|303|Carmen McRae|Carry That Weight|4325|304822|
5545878|303|Dobby Dobson|Carry That Weight|134507|304822|
2252091|303|Dream Theater|Carry That Weight|154555|304822|
2426959|303|Mike Westbrook|Carry That Weight|164475|304822|
14534190|303|The Punkles|Carry That Weight|208181|304822|
9692369|303|Noah and the Whale|Carry That Weight|503766|304822|
4113184|303|R.E.M.|Christmas Time (Is Here Again)|10302|12552267|
3323769|303|The Sisters of Mercy|Come To Gether|1693|198973|
12720191|303|Phish|Come Together|71|198973|
7915104|303|Eurythmics|Come Together|141|198973|
3889646|303|Marilyn Manson|Come Together|187|198973|
14419710|303|Elton John|Come Together|236|198973|
17223|303|Aerosmith|Come Together|481|198973|80
813276|303|Aerosmith|Come Together|481|198973|60
2419516|303|Aerosmith|Come Together|481|198973|
241310|303|Michael Jackson|Come Together|519|198973|80
815680|303|Michael Jackson|Come Together|519|198973|
2935763|303|Michael Hedges|Come Together|542|198973|
15915675|303|Bruce Springsteen|Come Together|813|198973|
722264|303|John Lennon|Come Together|815|198973|
3147300|303|Soundgarden|Come Together|1111|198973|
7866384|303|Wilco|Come Together|1181|198973|
7643343|303|Tina Turner|Come Together|1616|198973|
4873842|303|The Sisters of Mercy|Come Together|1693|198973|
5618326|303|Tom Jones|Come Together|1818|198973|
7419752|303|Joe Cocker|Come Together|2173|198973|
543798|303|Sarah Vaughan|Come Together|3417|198973|
5077592|303|Rick Wakeman|Come Together|3564|198973|
1800003|303|Ike & Tina Turner|Come Together|3702|198973|
1509952|303|Tito Puente|Come Together|3822|198973|
6915682|303|Labyrinth|Come Together|5149|198973|
4178620|303|Avishai Cohen|Come Together|5336|198973|
6720483|303|Meat Loaf|Come Together|9113|198973|
4367127|303|Diana Ross|Come Together|9386|198973|
4837800|303|The Meters|Come Together|10570|198973|
6492682|303|Hothouse Flowers|Come Together|11626|198973|60
13427752|303|Bill Frisell|Come Together|11731|198973|
7249955|303|Reamonn|Come Together|12268|198973|
7893765|303|Gladys Knight & The Pips|Come Together|12313|198973|
14213438|303|Uakti|Come Together|14629|198973|
8187223|303|Sugababes|Come Together|20668|198973|
5863215|303|Delbert McClinton|Come Together|22141|198973|
9478488|303|Bunbury|Come Together|22572|198973|
612351|303|Gotthard|Come Together|22782|198973|
12504467|303|Shalamar|Come Together|30767|198973|
4245252|303|Paul Weller|Come Together|31115|198973|
5422942|303|Mina|Come Together|32092|198973|
13492102|303|Roberta Flack|Come Together|32942|198973|
980122|303|The Bobs|Come Together|33118|198973|
4605098|303|Herbie Mann|Come Together|33945|198973|
539266|303|Marcus Miller|Come Together|35648|198973|
4788118|303|Black Label Society|Come Together|38966|198973|
9957516|303|Collide|Come Together|40278|198973|
476931|303|The Brothers Johnson|Come Together|40951|198973|
1929891|303|Ludwig von 88|Come Together|41452|198973|
9350491|303|Buddy Miles|Come Together|41828|198973|
6484616|303|Mark Whitfield|Come Together|44120|198973|
3105812|303|Bill Mize|Come Together|44400|198973|
528381|303|Pride & Glory|Come Together|44603|198973|
9004389|303|Jacques Stotzem|Come Together|45197|198973|
6561046|303|Syl Johnson|Come Together|45527|198973|
8604757|303|Warren Hill|Come Together|52392|198973|
1542045|303|Tommy Guerrero|Come Together|52405|198973|
90864|303|Perfect Thyroid|Come Together|53281|198973|
2048371|303|Brian Bromberg|Come Together|56713|198973|
3320834|303|Spiralmouth|Come Together|70014|198973|
3481552|303|Toxic Audio|Come Together|70019|198973|
6051777|303|Mia Martini|Come Together|72104|198973|
15088612|303|Willy Chirino|Come Together|72676|198973|
10899453|303|Tok Tok Tok|Come Together|77192|198973|
7562752|303|Emmanuel Santarromana|Come Together|92826|198973|
1783636|303|Defunkt|Come Together|97524|198973|
11710100|303|akiko|Come Together|102718|198973|
7542109|303|Chairmen of the Board|Come Together|104713|198973|
1053513|303|The Smokin' Mojo Filters|Come Together|106630|198973|40
6951090|303|Lynne Arriale Trio|Come Together|112483|198973|
10619775|303|Big Light|Come Together|117061|198973|
8000232|303|The Supremes|Come Together|137578|198973|
2094307|303|BeatleJazz|Come Together|146284|198973|
587496|303|The Persuasions|Come Together|153502|198973|
11329333|303|Psÿco Drama|Come Together|160442|198973|
14673065|303|Nguyên Lê|Come Together|163522|198973|
2426945|303|Mike Westbrook|Come Together|164475|198973|
6019680|303|Catupecu Machu|Come Together|164662|198973|
9884067|303|Goto80|Come Together|177577|198973|
13137315|303|Rich Wyman|Come Together|188567|198973|
13940677|303|Harry Sacksioni|Come Together|199691|198973|
2109956|303|Count Basie & His Orchestra|Come Together|201597|198973|
8892870|303|Wende|Come Together|206788|198973|
14534174|303|The Punkles|Come Together|208181|198973|
4591225|303|Heikki Silvennoinen|Come Together|212206|198973|
7873830|303|Claude Denjean|Come Together|216905|198973|
7946847|303|Αλκίνοος Ιωαννίδης|Come Together|219762|198973|
10320884|303|Rudy Rotta Band|Come Together|241556|198973|
6170283|303|IRA|Come Together|269431|198973|100
10409171|303|R.A.M. Pietsch|Come Together|290061|198973|
7393848|303|Melo-M|Come Together|298163|198973|
5015965|303|Skin|Come Together|305056|198973|
12334941|303|48th St. Collective|Come Together|307334|198973|
10276313|303|Peter Mayer|Come Together|353956|198973|
9594653|303|Jeff Healey|Come Together|370573|198973|100
7827619|303|El Club de Tobi|Come Together|397549|198973|
9119697|303|Dr. Lonnie Smith|Come Together|409581|198973|
17749520|303|Bob Wayne|Come Together|421352|198973|
9692356|303|The Invisible|Come Together|435476|198973|
6971469|303|Beat Surrender|Come Together|442223|198973|
6971485|303|Funky Young Monks|Come Together|442237|198973|
7484494|303|The Bankrupt SugarDaddies|Come Together|482416|198973|
15194862|303|Henrik Freischlader Band|Come Together|490864|198973|
6190752|303|The Israelites|Come Together|491708|198973|
5797314|303|Musica nuda|Come Together|496681|198973|
7825325|303|Wolfgang|Come Together|510642|198973|
8039031|303|Little Chris|Come Together|526268|198973|
8327403|303|Keith Terry & Crosspulse|Come Together|548172|198973|
6532845|303|Vitamin String Quartet|Come Together|562672|198973|
16055247|303|Monique Kessous|Come Together|576463|198973|
8844975|303|Da Vàng|Come Together|584681|198973|
18012448|303|Pomplamoose|Come Together|609704|198973|
9867498|303|VocaLoca|Come Together|649262|198973|
9372940|303|Erik Truffaz & Sly Johnson|Come Together|815895|198973|
12496152|303|Harry Netchel|Come Together|830299|198973|
191630|303|Robin Williams & Bobby McFerrin|Come Together|834966|198973|
12552282|303|Screen|Come Together|837331|198973|
4750569|303|Cassandra Wilson & Dianne Reeves|Come Together|844782|198973|20
6333773|303|Edi Fitzroy feat. Bigga Star|Come Together|884581|198973|
13591145|303|Preacher Stone|Come Together|907668|198973|
15144796|303|Jess Thristan|Come Together|964482|198973|
13535718|303|Ike & Tina Turner|Come Together|973323|198973|
4203569|303|Desmond Dekker & The Israelites|Come Together|974517|198973|
6327721|303|Los DuraBeat con Fernando y Gabriel Ruiz Díaz|Come Together|1132122|198973|
14747206|303|Adam Levine, Blake Shelton, Shakira & Usher|Come Together|1144784|198973|
15171218|303|Strings Unlimited|Come Together|1203716|198973|
15790971|303|Bruce Springsteen with Axl Rose|Come Together|1271519|198973|
7339087|303|Henrique Cazes & Carlos Malta|Come Together|1427569|198973|
4187610|303|Azadeh Abi, Holmes Ives feat. Avalon Frost|Come Together|1462560|198973|
14494580|303|Ben from Corduroy presents Fab Guiro|Come Together|1513614|198973|
17192481|303|Jo Swan & The Hounds of Lounge|Come Together|1531803|198973|
19084714|303|Orquestra Ouro Preto|Come Together|1536591|198973|
3499842|303|Axl Rose and Bruce Springsteen|Come Together|1572342|198973|
18706074|303|Phil Bates and Mik Kaminski feat. Tina McBain|Come Together|1588929|198973|
18730943|303|Hot City Bump Band|Come Together|1591876|198973|
6337988|303|Orkiestra Symfoniczna Filharmonii Narodowej, Krzesimir Dębski, Canadian Brass|Come Together|1605189|198973|
8181013|303|Diana Ross|Come Together (1982 Revelations remix)|9386|198973|
11782426|303|Sabotage Qu'Est-Ce Que C'Est?|Come Together (KOWP remix)|172295|198973|
2306575|303|Oasis|Come Together (Oasis Sing the Beatles)|20660|198973|
11797176|303|Matt Cardle|Come Together (X Factor performance)|754649|198973|
6594779|303|Edi Fitzroy|Come Together (feat. Bigga Starr)|195684|198973|
5021257|303|Craig David|Come Together (live)|1559|198973|
13720281|303|Tom Jones|Come Together (live)|1818|198973|
10619774|303|Big Light|Come Together (never play this on radio-version)|117061|198973|
10619773|303|Big Light|Come Together (radio version)|117061|198973|
5994412|303|Alika & Nueva Alianza|Come Togheter|1077664|198973|
5994406|303|Pushin|Come Togheter (Togheta')|371230|198973|
861806|303|Butthole Surfers|ComeTogether|981|198973|
9040423|303|Led Zeppelin|Communication Breakdown: Good Times Bad Times / For What It's Worth / I Saw Her Standing There|388|295291|
6764554|303|Magneto|Con la ayuda de la amistad|183805|6372993|
17331711|303|Crooked Still|Crooked Still, Grey Fox Bluegrass Festival, 07-16-2011|307008|5682217|
15494556|303|The Nutopians|Cry Baby Cry/Bungalow Bill|1238340|159797|
383928|303|The Beatles feat. Tony Sheridan|Cry for a Shadow|974106|12562061|
10351635|303|The Savage Young Beatles with Tony Sheridan|Cry for a Shadow|1097300|12562061|
378733|825|Mick Jagger|Dancing in the Starlight|15290|11686326|
15946959|825|Bruce Springsteen|Dancing in the Street / Honky Tonk Women|813|5652898|
15949217|825|Bruce Springsteen & Steel Mill|Dancing in the Street / Honky Tonk Women / Dancing in the Street (reprise)|1280021|5652898|
436102|303|James Taylor|Day Tripper|127|6616974|70
1962591|303|Whitesnake|Day Tripper|348|6616974|40
385177|303|Type O Negative|Day Tripper|1016|6616974|70
11259801|303|Soulive|Day Tripper|1043|6616974|60
561352|303|Otis Redding|Day Tripper|1748|6616974|70
6225766|303|Anne Murray|Day Tripper|2046|6616974|70
10296810|303|Paul McCartney|Day Tripper|2122|6616974|80
3920119|303|Cheap Trick|Day Tripper|2784|6616974|60
40177|303|Flamin' Groovies|Day Tripper|4111|6616974|70
2110587|303|Bad Brains|Day Tripper|4818|6616974|70
5139815|303|Sham 69|Day Tripper|4952|6616974|70
3135048|303|Mongo Santamaría|Day Tripper|5300|6616974|70
4108782|303|Shockabilly|Day Tripper|7953|6616974|70
664732|303|Ocean Colour Scene|Day Tripper|9793|6616974|70
1277414|303|The Swingle Singers|Day Tripper|9896|6616974|70
447010|303|Yellow Magic Orchestra|Day Tripper|20915|6616974|80
12276744|303|Yellow Magic Orchestra|Day Tripper|20915|6616974|70
9090298|303|Ramsey Lewis|Day Tripper|22878|6616974|70
10222576|303|The Hollyridge Strings|Day Tripper|24501|6616974|70
671966|303|Daniel Ash|Day Tripper|30312|6616974|70
9953404|303|Sandy Nelson|Day Tripper|33960|6616974|70
2139955|303|Trio Rococo|Day Tripper|36505|6616974|70
11838634|303|Mae West|Day Tripper|39357|6616974|70
7906165|303|Nancy Sinatra|Day Tripper|39619|6616974|70
9548688|303|Shack|Day Tripper|39833|6616974|70
9121766|303|Lulu|Day Tripper|40328|6616974|60
12034167|303|Lulu|Day Tripper|40328|6616974|70
9362244|303|Studio 99|Day Tripper|42563|6616974|70
5311926|303|José Feliciano|Day Tripper|47801|6616974|70
747772|303|Göran Söllscher|Day Tripper|56464|6616974|70
9974222|303|Billy Preston|Day Tripper|74761|6616974|70
4514131|303|The Ramsey Lewis Trio|Day Tripper|76512|6616974|70
1020470|303|Tok Tok Tok|Day Tripper|77192|6616974|70
7562760|303|Emmanuel Santarromana|Day Tripper|92826|6616974|70
10716841|303|[unknown]|Day Tripper|97546|6616974|70
8813163|303|Sumo|Day Tripper|117693|6616974|70
1509947|303|Domingo Quiñones|Day Tripper|118649|6616974|70
4879046|303|The Steve Gibbons Band|Day Tripper|142270|6616974|70
2254279|303|Gene Wooten|Day Tripper|154664|6616974|70
2355516|303|Randy California|Day Tripper|160806|6616974|70
11114553|303|Rene y Rene|Day Tripper|162182|6616974|70
9835585|303|Domain|Day Tripper|181217|6616974|70
3161856|303|Hotel X|Day Tripper|202042|6616974|70
4245404|303|Starlights|Day Tripper|241835|6616974|70
6616974|303|The Wall|Day Tripper|254169|6616974|70
4055070|303|Peter Lipa|Day Tripper|254587|6616974|60
4935035|303|Jon Simon|Day Tripper|308310|6616974|70
7279301|303|Lee Moses|Day Tripper|334463|6616974|70
487825|303|The Jimi Hendrix Experience|Day Tripper|344488|6616974|70
6189907|303|Joe Goldmark|Day Tripper|387728|6616974|70
6310493|303|El Club de Tobi|Day Tripper|397549|6616974|70
10518648|303|The Inmates|Day Tripper|436618|6616974|60
6971481|303|Capitol Gain|Day Tripper|442234|6616974|70
7339065|303|Henrique Cazes|Day Tripper|467564|6616974|70
1457273|303|NHØP & Trio Rococo|Day Tripper|840073|6616974|70
6336661|303|Jack Blades, Tommy Shaw, Doug Aldrich, Marco Mendoza & Virgil Donati|Day Tripper|842779|6616974|70
12334931|303|Jazzystics & Deborah Dixon|Day Tripper|842780|6616974|70
12949120|303|Nato feat. Natty Adams|Day Tripper|884402|6616974|70
3675216|303|Booker T. & The MG’s|Day Tripper|932552|6616974|70
2082136|303|Herbie Mann feat. Tamiko Jones|Day Tripper|1012665|6616974|70
14176718|303|Mammytone|Day Tripper|1077504|6616974|70
19047724|303|Sonny Knight & The Lakers|Day Tripper|1337238|6616974|70
16412398|303|Omega|Day Tripper|1339301|6616974|70
19084713|303|Orquestra Ouro Preto|Day Tripper|1536591|6616974|70
16055231|303|Tahta|Day Tripper (KGO mix)|867204|6616974|70
2306573|303|Oasis|Day Tripper (Oasis Sing the Beatles)|20660|6616974|70
13731449|303|Otis Redding|Day Tripper (alternate take)|1748|6616974|70
14882578|303|Martin Shellard|Day Tripper (backing track)|1162054|6616974|70
14882577|303|Martin Shellard|Day Tripper (full version)|1162054|6616974|70
6492690|303|Otis Redding|Day Tripper (live)|1748|6616974|70
6761819|303|Cheap Trick|Day Tripper (live)|2784|6616974|70
5171946|303|Ocean Colour Scene|Day Tripper (live)|9793|6616974|70
282816|303|Type O Negative|Day Tripper (medley)|1016|184967|73
282816|303|Type O Negative|Day Tripper (medley)|1016|250005|73
282816|303|Type O Negative|Day Tripper (medley)|1016|6616974|73
4197584|303|Tommy Emmanuel|Day Tripper / Lady Madonna|36057|5681695|
4197584|303|Tommy Emmanuel|Day Tripper / Lady Madonna|36057|6616974|70
4693627|303|Fever Tree|Day Tripper / We Can Work It Out|135257|5682217|
4693627|303|Fever Tree|Day Tripper / We Can Work It Out|135257|6616974|70
14882572|303|Martin Shellard|Day Tripper: Riff 1|1162054|6616974|70
14882573|303|Martin Shellard|Day Tripper: Riff 2|1162054|6616974|70
14882574|303|Martin Shellard|Day Tripper: Riff 3|1162054|6616974|70
14882575|303|Martin Shellard|Day Tripper: Riff 4|1162054|6616974|70
14882576|303|Martin Shellard|Day Tripper: Riff 5|1162054|6616974|70
14860822|303|Al Di Meola|Day in the Life|10474|8018704|
6764550|303|Ricky Martin|Daytripper|330|6616974|70
1954483|303|Otis Redding|Daytripper|1748|6616974|70
4125492|303|Electric Light Orchestra|Daytripper|2116|6616974|70
2511659|303|Craaft|Daytripper|168911|6616974|70
3488648|303|The Punkles|Daytripper|208181|6616974|70
3679255|303|Sérgio Mendes & Brasil '66|Daytripper|826134|6616974|70
12713748|303|Sérgio Mendes & Brasil ’66|Daytripper|1361457|6616974|70
1252742|825|Cowboy Junkies|Dead Flowers|1019|224909|
15127766|825|Wilco|Dead Flowers|1181|224909|
6985725|825|Poison|Dead Flowers|2874|224909|
8425171|825|Six Organs of Admittance|Dead Flowers|47309|224909|
717930|825|Townes Van Zandt|Dead Flowers|49776|224909|
2866443|825|Todd Thibaud|Dead Flowers|90686|224909|
15088574|825|The Copyrights|Dead Flowers|491544|224909|
3821449|825|The Radiators|Dead Flowers|523780|224909|
17339764|825|Anthony Joseph and The Spasm Band|Dead Flowers|567026|224909|
15733683|825|Cœur de pirate|Dead Flowers|593547|224909|
7935448|825|Todd Thibaud feat. Joseph Parsons|Dead Flowers|1000651|224909|
3004768|825|Guns N’ Roses|Dead Flowers|1160983|224909|
17646245|825|Sean Watkins feat. Willie Watson|Dead Flowers|1458091|224909|
16876710|825|Wilco|Dead Flowers (Rolling Stones)|1181|224909|
18409639|825|Ryan Joseph Burns|Dead Flowers (The Rolling Stones)|1554217|224909|
1042192|303|Alanis Morissette|Dear Prudence|40|159793|
2107611|303|Phish|Dear Prudence|71|159793|
280253|303|Siouxsie and the Banshees|Dear Prudence|2180|159793|93
1096037|303|Siouxsie and the Banshees|Dear Prudence|2180|159793|
8801474|303|Fury in the Slaughterhouse|Dear Prudence|9120|159793|
9048272|303|The Five Stairsteps|Dear Prudence|12714|159793|
4647443|303|Jeff Lorber|Dear Prudence|14266|159793|
10253932|303|Jaco Pastorius|Dear Prudence|14645|159793|
475568|303|Jerry Garcia Band|Dear Prudence|15875|159793|
2045929|303|Ramsey Lewis|Dear Prudence|22878|159793|
730309|303|Brad Mehldau|Dear Prudence|24298|159793|
888281|303|The Clarks|Dear Prudence|51341|159793|
9054516|303|Carbon Leaf|Dear Prudence|51381|159793|
864628|303|Montezuma's Revenge|Dear Prudence|64534|159793|
11190418|303|Gábor Szabó|Dear Prudence|73628|159793|
1096238|303|Graham Central Station|Dear Prudence|76721|159793|
10899458|303|Tok Tok Tok|Dear Prudence|77192|159793|
3117986|303|Leslie West|Dear Prudence|95928|159793|
2878244|303|God Street Wine|Dear Prudence|139753|159793|
11160879|303|Hiram Bullock|Dear Prudence|160094|159793|
4948564|303|Claus Hempler|Dear Prudence|163509|159793|
2838828|303|Trouble Tribe|Dear Prudence|185468|159793|
10320889|303|Rudy Rotta Band|Dear Prudence|241556|159793|
6362237|303|Songs of Green Pheasant|Dear Prudence|366191|159793|
3454140|303|Doug Parkinson in Focus|Dear Prudence|408657|159793|
12949115|303|Coleco Music|Dear Prudence|417317|159793|
9161795|303|Lau|Dear Prudence|439652|159793|
11197568|303|The Strange Flowers|Dear Prudence|458245|159793|
10799387|303|Casey Mecija|Dear Prudence|703932|159793|
7607225|303|Dana Fuchs, Jim Sturgess, Evan Rachel Wood & T.V. Carpio|Dear Prudence|831216|159793|
5539181|303|Tahkus Ekedal|Dear Prudence|1135591|159793|
15494554|303|The Nutopians|Dear Prudence|1238340|159793|
17121715|303|Floss|Dear Prudence|1396184|159793|
2220406|303|Missfits|Der Help Song|87176|6267351|
11458294|303|Beth Orton|Dig It|43|174321|
634116|303|Laibach|Dig It|9194|174321|
634113|303|Laibach|Dig a Pony|9194|174318|
14213440|303|Uakti|Dig a Pony|14629|174318|
11458291|303|Dennis Locorriere|Dig a Pony|190843|174318|
4212257|303|Yellow Matter Custard|Dig a Pony|264672|174318|
19047720|303|Zoo Animal|Dig a Pony|726220|174318|
6071703|303|The Chipmunks|Do You Want to Know a Secret|16283|295301|
10222555|303|The Hollyridge Strings|Do You Want to Know a Secret|24501|295301|
6035504|303|Billy J. Kramer|Do You Want to Know a Secret|56981|295301|
11793357|303|The Johnny Mann Singers|Do You Want to Know a Secret|122499|295301|
9984219|303|Santo & Johnny|Do You Want to Know a Secret|144154|295301|
6911929|303|Sonny Curtis|Do You Want to Know a Secret|156564|295301|
2525684|303|Count Basie & His Orchestra|Do You Want to Know a Secret|201597|295301|
4055076|303|Peter Lipa|Do You Want to Know a Secret|254587|295301|80
6686279|303|Etypejazz|Do You Want to Know a Secret|423578|295301|
11885594|303|Billy J. Kramer & The Dakotas|Do You Want to Know a Secret|805453|295301|60
7340124|303|Henrique Cazes & Rildo Hora|Do You Want to Know a Secret|809958|295301|
7649619|303|London Starlight Orchestra|Do You Want to Know a Secret|1437706|295301|
9795261|303|Keely Smith|Do You Want to Know a Secret?|8563|295301|
14584178|303|Fairground Attraction|Do You Want to Know a Secret?|36313|295301|80
6309812|303|Billy J. Kramer & The Dakotas|Do You Want to Know a Secret?|805453|295301|
18820205|303|Torsten Turinsky|Do You Want to Know a Secret?|1602574|295301|
5948011|303|Luke Temple|Doctor Robert|268548|15246|
8013858|825|Flamin' Groovies|Dog Meat|4111|5652861|
6675131|303|The Smithereens|Don't Bother Me|4572|286218|60
4303369|303|George Martin|Don't Bother Me|12157|286218|
6421975|303|Luis Alberto Spinetta|Don't Bother Me|54302|286218|
6971471|303|I-Tones|Don't Bother Me|109519|286218|
1365219|303|Eytan Mirsky|Don't Bother Me|110195|286218|
2048101|303|Annie Lennox|Don't Let Me Down|136|8018700|
1821695|303|Marcia Griffiths|Don't Let Me Down|5197|8018700|
420077|303|Stereophonics|Don't Let Me Down|7493|8018700|
2340391|303|Phoebe Snow|Don't Let Me Down|15023|8018700|
5498828|303|Marti Pellow|Don't Let Me Down|31107|8018700|
1545577|303|Paul Weller|Don't Let Me Down|31115|8018700|
6419995|303|Greg Brown|Don't Let Me Down|34607|8018700|
5380565|303|Mikel Erentxun|Don't Let Me Down|45888|8018700|
5086392|303|Zwan|Don't Let Me Down|59564|8018700|
17297496|303|Crown of Thorns|Don't Let Me Down|76068|8018700|
7189108|303|Lid|Don't Let Me Down|79489|8018700|
1305842|303|The Sandmen|Don't Let Me Down|106426|8018700|
7608404|303|Harry J. All Stars|Don't Let Me Down|113481|8018700|
587504|303|The Persuasions|Don't Let Me Down|153502|8018700|
5994413|303|Planta & Raiz|Don't Let Me Down|176565|8018700|
6859355|303|忌野清志郎|Don't Let Me Down|301520|8018700|
17251786|303|Steve Dobrogosz|Don't Let Me Down|392274|8018700|
9636088|303|Susan Marshall|Don't Let Me Down|464062|8018700|
8018700|303|Todd Hildreth Trio|Don't Let Me Down|524874|8018700|
9320268|303|Ricardo Caliente|Don't Let Me Down|616352|8018700|
10121294|303|Tony Sarno|Don't Let Me Down|662244|8018700|
14002252|303|Adam Levine & Jesse Carmichael|Don't Let Me Down|1052679|8018700|
804653|303|The Beatles feat. Billy Preston|Don't Let Me Down|1069516|8018700|
15454917|303|Michael Occhipinti & Shine On|Don't Let Me Down|1234177|8018700|
19084719|303|Orquestra Ouro Preto|Don't Let Me Down|1536591|8018700|
2540958|303|Annie Lennox|Don't Let Me Down (MTV unplugged)|136|8018700|
8671847|303|Ryan Paris|Don't Let Me Down (Pop/dance mix)|34597|8018700|
1249083|303|Gene|Don't Let Me Down (Radio 1 Session 1/2/95)|14795|8018700|
17853223|303|Meghan Linsey & Paul Pfau|Don't Let Me Down (The Voice Performance)|1487333|8018700|
5583169|303|Duncan Dhu|Don't Let Me Down (en directo 1997)|22335|8018700|
2284608|303|Stereophonics|Don't Let Me Down (live acoustic version)|7493|8018700|
1941945|303|Matchbox Twenty|Don't Let Me Down (live from Australia)|1959|8018700|
14909154|303|Annie Lennox|Don't Let Me Down (live)|136|8018700|
15000308|303|Annie Lennox|Don`t Let Me Down|136|8018700|
8212080|303|Gene|Don’t Let Me Down|14795|8018700|80
15205690|303|The Aggrolites|Don’t Let Me Down|135889|8018700|
3446437|303|Dillard & Clark|Don’t Let Me Down|147312|8018700|
6820901|303|Crown of Thorns|Don’t Let Me Down|354029|8018700|
7607275|303|Dana Fuchs|Don’t Let Me Down|452172|8018700|
198969|303|The Beatles with Billy Preston|Don’t Let Me Down|817945|8018700|64
14189685|303|The Beatles with Billy Preston|Don’t Let Me Down|817945|8018700|20
18032158|303|Fascinoma|Don’t Let Me Down|1068364|8018700|
15177664|303|Linda Bruner|Don’t Let Me Down|1204475|8018700|
14882618|303|Martin Shellard|Don’t Let Me Down (backing track)|1162054|8018700|
14882617|303|Martin Shellard|Don’t Let Me Down (full version)|1162054|8018700|
14882615|303|Martin Shellard|Don’t Let Me Down: Rhythm Riff 1|1162054|8018700|
14882611|303|Martin Shellard|Don’t Let Me Down: Riff 1|1162054|8018700|
14882612|303|Martin Shellard|Don’t Let Me Down: Riff 2|1162054|8018700|
14882613|303|Martin Shellard|Don’t Let Me Down: Riff 3|1162054|8018700|
14882614|303|Martin Shellard|Don’t Let Me Down: Riff 4|1162054|8018700|
14882616|303|Martin Shellard|Don’t Let Me Down: Riff 5|1162054|8018700|
17745714|825|Gov't Mule|Doo Doo Doo Doo Doo (Heartbreaker)|53232|12451376|
6132382|825|The Quireboys|Doo Doo Doo Doo Doo (Heartbreaker) (live)|127464|12451376|
