recording_id|source_artist|recording_artist|record_name|rec_artist_id|workid|rating
7484968|The Beatles|Carl Perkins|Everybody’s Trying to Be My Baby|3533|368508|NULL
1922771|The Beatles|Deep Purple|Exposition / We Can Work It Out|1587|5682217|80
507947|The Beatles|Bryan Ferry|Falling in Love Again|310|2374813|NULL
73132|The Beatles|Rosemary Clooney|Falling in Love Again|340|2374813|NULL
2767712|The Beatles|Ann Hampton Callaway|Falling in Love Again|4332|2374813|NULL
56576|The Beatles|Marlene Dietrich|Falling in Love Again|4764|2374813|NULL
1997666|The Beatles|Klaus Nomi|Falling in Love Again|66692|2374813|NULL
16268529|The Beatles|Siân Phillips|Falling in Love Again|69944|2374813|NULL
1650555|The Beatles|Sammy Davis Jr.|Falling in Love Again|206426|2374813|NULL
14403103|The Beatles|Malcolm Lockyer and His Orchestra|Falling in Love Again|560486|2374813|NULL
13824994|The Beatles|Anika Mauer & Katja Riemann|Falling in Love Again|1028805|2374813|NULL
15037305|The Beatles|George Daniel Long|Falling in Love Again|1247045|2374813|NULL
8304138|The Beatles|Marlène Dietrich|Falling in Love Again|1398790|2374813|NULL
2374813|The Beatles|Claudine Longet|Falling in Love Again (Can't Help It)|39363|2374813|NULL
8493657|The Beatles|New Mind|Falling in Love Again (Ich bin von Kopf bis Fuß auf Liebe eingestellt)|57960|2374813|NULL
14176059|The Beatles|I Salonisti|Falling in Love Again (The Blue Angel)|44643|2374813|NULL
4190887|The Beatles|The Presidents of the United States of America|Feather Pluckn / Baby You're a Rich Man|9802|198599|NULL
8349545|The Beatles|The International Submarine Band|Folsom Prison Blues / That’s All Right|140591|8361463|NULL
15801523|The Beatles|Paul McCartney|Fool On The Hill|2122|755080|NULL
543796|The Beatles|Sarah Vaughan|Fool on the Hill|3417|755080|NULL
70258|The Beatles|Chris Potter|Fool on the Hill|5246|755080|NULL
9817324|The Beatles|Stanley Turrentine|Fool on the Hill|5512|755080|NULL
7119716|The Beatles|The Impressions|Fool on the Hill|16161|755080|NULL
7170521|The Beatles|Dorothy Ashby|Fool on the Hill|38157|755080|NULL
980295|The Beatles|Royal Philharmonic Orchestra|Fool on the Hill|42495|755080|NULL
14201172|The Beatles|Göran Söllscher|Fool on the Hill|56464|755080|NULL
13422651|The Beatles|[unknown]|Fool on the Hill|97546|755080|NULL
2285920|The Beatles|Stone the Crows|Fool on the Hill|155023|755080|NULL
13099084|The Beatles|Tony Williams Trio|Fool on the Hill|208589|755080|NULL
1425864|The Beatles|John Williams|Fool on the Hill|238569|755080|NULL
10981289|The Beatles|Katie Noonan|Fool on the Hill|342523|755080|NULL
10276321|The Beatles|Peter Mayer|Fool on the Hill|353956|755080|NULL
6446981|The Beatles|Uschi Brüning|Fool on the Hill|406899|755080|NULL
12240988|The Beatles|Dennis Lopez Liquid Latin Sound|Fool on the Hill|429587|755080|NULL
8817913|The Beatles|Chick Corea & Hiromi|Fool on the Hill|812162|755080|NULL
3892782|The Beatles|Sérgio Mendes & Brasil '66|Fool on the Hill|826134|755080|NULL
13609000|The Beatles|Manuel Barrueco, David Tanenbaum|Fool on the Hill|1031279|755080|NULL
8179733|The Beatles|Percy Faith, His Orchestra & Chorus|Fool on the Hill|1190768|755080|NULL
15265873|The Beatles|The Buddha Lounge Players|Fool on the Hill|1214376|755080|NULL
11933123|The Rolling Stones|Taylor Dayne|Fool to Cry|2791|625527|NULL
8008917|The Rolling Stones|Ten Sharp|Fool to Cry|14757|625527|NULL
8905408|The Rolling Stones|Royal Philharmonic Orchestra|Fool to Cry|42495|625527|NULL
6565947|The Rolling Stones|Rainbirds|Fool to Cry|43791|625527|NULL
15804199|The Rolling Stones|Sweet Little Band|Fool to Cry|405069|625527|NULL
12008705|The Rolling Stones|Tim Ries|Fool to Cry|550441|625527|NULL
10858055|The Rolling Stones|Scubba feat. Moana|Fool to Cry|903674|625527|NULL
353552|The Beatles|David Bowie|Foot Stompin|956|12516025|NULL
9317688|The Beatles|Elliott Smith|For No One|47|15249|NULL
12490989|The Beatles|Chet Atkins|For No One|312|15249|NULL
1388588|The Beatles|Emmylou Harris|For No One|1644|15249|NULL
668268|The Beatles|Paul McCartney|For No One|2122|15249|NULL
788266|The Beatles|Rickie Lee Jones|For No One|3011|15249|NULL
7684292|The Beatles|Liza Minnelli|For No One|4341|15249|NULL
4364659|The Beatles|Rick Springfield|For No One|9696|15249|NULL
14213442|The Beatles|Uakti|For No One|14629|15249|NULL
1374521|The Beatles|Peter Mulvey|For No One|30444|15249|NULL
451024|The Beatles|John Pizzarelli|For No One|31534|15249|NULL
2139960|The Beatles|Trio Rococo|For No One|36505|15249|NULL
1653138|The Beatles|Gregorian|For No One|37011|15249|60
8555365|The Beatles|Paul Schwartz|For No One|38523|15249|NULL
2724735|The Beatles|Joemy Wilson|For No One|48801|15249|NULL
4471277|The Beatles|Cilla Black|For No One|59979|15249|NULL
1026917|The Beatles|Laurence Juber|For No One|66675|15249|NULL
12240982|The Beatles|Bobby Eaglesham|For No One|111423|15249|NULL
1724083|The Beatles|Maceo and All the King's Men|For No One|129068|15249|NULL
5948010|The Beatles|Michael Weston King|For No One|176444|15249|NULL
6449151|The Beatles|Meret Becker|For No One|180140|15249|NULL
3435149|The Beatles|Ann Dyer and No Good Time Fairies|For No One|217881|15249|NULL
1187946|The Beatles|Strange Hobby|For No One|236200|15249|NULL
5549893|The Beatles|Connie Evingson|For No One|259160|15249|NULL
10981278|The Beatles|Katie Noonan|For No One|342523|15249|NULL
15804066|The Beatles|Sweet Little Band|For No One|405069|15249|NULL
14601232|The Beatles|Kameleoni|For No One|504470|15249|NULL
333922|The Beatles|Anne Sofie von Otter & Elvis Costello|For No One|808662|15249|NULL
7339071|The Beatles|Henrique Cazes & Rildo Hora|For No One|809958|15249|NULL
1521120|The Beatles|Paul McCartney & Elvis Costello|For No One|824135|15249|NULL
12545922|The Beatles|The Farewell Drifters|For No One|830372|15249|NULL
14176720|The Beatles|Mammytone|For No One|1077504|15249|NULL
8275072|The Beatles|Maura O’Connell|For No One|1129729|15249|NULL
16055246|The Beatles|Liset|For No One|1301907|15249|NULL
16545328|The Beatles|小沼ようすけ|For No One|1355403|15249|NULL
3755991|The Beatles|Lesley Garrett|For No One / Blackbird|109878|159802|NULL
5417867|The Beatles|Blackwater Park|For Noone|327566|15249|NULL
14461841|The Beatles|Paul McCartney|For No‐One|2122|15249|NULL
13048475|The Rolling Stones|The Icicle Works|For What It’s Worth Medley (live)|39790|245459|NULL
3409083|The Beatles|Paul McCartney|For You Blue|2122|174327|NULL
634120|The Beatles|Laibach|For You Blue|9194|174327|NULL
6327726|The Beatles|Los DuraBeat|For You Blue|399029|174327|NULL
10264026|The Beatles|The Green Apples|For You Blue|670499|174327|NULL
7017400|The Beatles|Starshine Orchestra & Singers|For the Boys: I Remember You|173833|506842|NULL
8217597|The Rolling Stones|999|Fortune Teller|2774|7286488|NULL
210988|The Rolling Stones|The Who|Fortune Teller|11540|7286488|NULL
6932321|The Rolling Stones|Benny Spellman|Fortune Teller|121725|7286488|NULL
7286488|The Rolling Stones|Robert Plant & Alison Krauss|Fortune Teller|824187|7286488|NULL
17706139|The Rolling Stones|The Who|Fortune Teller (deluxe edition)|11540|7286488|NULL
9226143|The Beatles|The Crickets|From Me To You|30568|177449|NULL
15550147|The Beatles|The Swallows|From Me To You|1244105|177449|NULL
3613975|The Beatles|Bee Gees|From Me to You|991|177449|NULL
40641|The Beatles|Flamin' Groovies|From Me to You|4111|177449|NULL
4303375|The Beatles|George Martin|From Me to You|12157|177449|NULL
7303111|The Beatles|Del Shannon|From Me to You|16171|177449|NULL
6071705|The Beatles|The Chipmunks|From Me to You|16283|177449|NULL
2424113|The Beatles|Lonnie Mack|From Me to You|21340|177449|NULL
613387|The Beatles|Bobby McFerrin|From Me to You|23935|177449|NULL
4189933|The Beatles|The Hollyridge Strings|From Me to You|24501|177449|NULL
9362236|The Beatles|Studio 99|From Me to You|42563|177449|NULL
4673618|The Beatles|Emmerson Nogueira|From Me to You|112186|177449|NULL
15428017|The Beatles|Ane Brun|From Me to You|153058|177449|NULL
587501|The Beatles|The Persuasions|From Me to You|153502|177449|NULL
12720529|The Beatles|Rubber Band|From Me to You|159172|177449|NULL
3268902|The Beatles|The Punkles|From Me to You|208181|177449|NULL
5549889|The Beatles|Connie Evingson|From Me to You|259160|177449|NULL
9548682|The Beatles|Eton Road|From Me to You|629815|177449|NULL
5994401|The Beatles|Fidel Nadal & Holy Piby|From Me to You|808933|177449|NULL
14120083|The Beatles|AG|From Me to You|1071363|177449|NULL
18680487|The Beatles|Bobby McFerrin|From Me to You (Henry Remix)|23935|177449|NULL
8720689|The Beatles|Little Roger And The Goosebumps|Fudd on the Hill|119398|755080|NULL
6922313|The Beatles|Al Green|Get Back|1677|174328|NULL
506669|The Beatles|Paul McCartney|Get Back|2122|174328|60
4027266|The Beatles|Paul McCartney|Get Back|2122|174328|NULL
543793|The Beatles|Sarah Vaughan|Get Back|3417|174328|NULL
1114066|The Beatles|Ike & Tina Turner|Get Back|3702|174328|NULL
7176840|The Beatles|Rod Stewart|Get Back|4541|174328|NULL
634111|The Beatles|Laibach|Get Back|9194|174328|NULL
1070681|The Beatles|Status Quo|Get Back|9971|174328|NULL
5326022|The Beatles|The Shadows|Get Back|10689|174328|NULL
4729538|The Beatles|The Nitty Gritty Dirt Band|Get Back|11201|174328|NULL
14213433|The Beatles|Uakti|Get Back|14629|174328|NULL
5804743|The Beatles|Amen Corner|Get Back|24338|174328|NULL
451022|The Beatles|John Pizzarelli|Get Back|31534|174328|NULL
9362253|The Beatles|Studio 99|Get Back|42563|174328|NULL
1461257|The Beatles|Steve Wariner|Get Back|45143|174328|NULL
1743014|The Beatles|Linda Thompson|Get Back|49462|174328|NULL
1020706|The Beatles|Billy Preston|Get Back|74761|174328|NULL
10899457|The Beatles|Tok Tok Tok|Get Back|77192|174328|NULL
7422396|The Beatles|The Jazz Crusaders|Get Back|91899|174328|NULL
3567139|The Beatles|[unknown]|Get Back|97546|174328|NULL
6333176|The Beatles|Doris Troy|Get Back|104644|174328|NULL
19037142|The Beatles|Betsy Pecanins|Get Back|107639|174328|NULL
5117151|The Beatles|Dennis Coffey|Get Back|114765|174328|NULL
11920071|The Beatles|Gary McFarland|Get Back|130268|174328|NULL
9275225|The Beatles|Clarence Reid|Get Back|132740|174328|NULL
1865223|The Beatles|Enoch Light|Get Back|135627|174328|NULL
2082147|The Beatles|Shirley Scott and The Soul Saxes|Get Back|145684|174328|NULL
7043626|The Beatles|Anonymously Yours|Get Back|147466|174328|60
2109952|The Beatles|Count Basie & His Orchestra|Get Back|201597|174328|NULL
9695813|The Beatles|Rudy Rotta Band|Get Back|241556|174328|NULL
4034957|The Beatles|The Deirdre Wilson Tabac|Get Back|253257|174328|NULL
12827111|The Beatles|Vains of Jenna|Get Back|287108|174328|NULL
7879642|The Beatles|Chris Clark|Get Back|305301|174328|NULL
3310303|The Beatles|U.S. Nerds|Get Back|310760|174328|NULL
7137255|The Beatles|The Moog Machine|Get Back|340003|174328|NULL
5906906|The Beatles|Modern Gustin Trio|Get Back|364980|174328|NULL
11663254|The Beatles|Paul Mauriat & His Orchestra|Get Back|387480|174328|NULL
10518655|The Beatles|The Inmates|Get Back|436618|174328|NULL
14201213|The Beatles|Frank Chacksfield & His Orchestra|Get Back|469807|174328|NULL
11458301|The Beatles|The Jim Jones Revue|Get Back|593780|174328|NULL
15317915|The Beatles|Glee Cast|Get Back|647066|174328|NULL
10506433|The Beatles|The Beatles with Billy Preston|Get Back|817945|174328|55
10705052|The Beatles|The Beatles with Billy Preston|Get Back|817945|174328|NULL
14189684|The Beatles|The Beatles with Billy Preston|Get Back|817945|174328|20
14882602|The Beatles|Martin Shellard|Get Back (backing track)|1162054|174328|NULL
14882601|The Beatles|Martin Shellard|Get Back (full version)|1162054|174328|NULL
15088618|The Beatles|Willy Chirino|Get Back/The End|72676|174328|NULL
14882594|The Beatles|Martin Shellard|Get Back: Riff 1|1162054|174328|NULL
14882595|The Beatles|Martin Shellard|Get Back: Riff 2a|1162054|174328|NULL
14882599|The Beatles|Martin Shellard|Get Back: Riff 2b|1162054|174328|NULL
14882596|The Beatles|Martin Shellard|Get Back: Riff 3a|1162054|174328|NULL
14882600|The Beatles|Martin Shellard|Get Back: Riff 3b|1162054|174328|NULL
14882597|The Beatles|Martin Shellard|Get Back: Riff 4|1162054|174328|NULL
14882598|The Beatles|Martin Shellard|Get Back: Riff 5|1162054|174328|NULL
10394172|The Beatles|Billy Preston|Get It Back|74761|174328|NULL
6788062|The Rolling Stones|London Symphony Orchestra|Get Off My Cloud|12299|435909|NULL
11418889|The Rolling Stones|Studio 99|Get Off My Cloud|42563|435909|NULL
9066577|The Rolling Stones|Alexis Korner|Get Off My Cloud|93332|435909|NULL
3956931|The Rolling Stones|The Briggs|Get Off My Cloud|114051|435909|NULL
8677447|The Rolling Stones|Dino, Desi and Billy|Get Off My Cloud|137672|435909|NULL
1031078|The Rolling Stones|The Flying Pickets|Get Off My Cloud|213691|435909|NULL
17004732|The Rolling Stones|The Melamine Division Plates|Get Off My Cloud|1299813|435909|NULL
4033080|The Rolling Stones|Opium Jukebox|Get Off of My Cloud|45044|435909|NULL
1224769|The Rolling Stones|The Meteors|Get Off of My Cloud|96151|435909|NULL
7326776|The Rolling Stones|Hairy Ones|Get Off of My Cloud|469767|435909|NULL
6331223|The Beatles|Dustin|Get by With a Little Help From My Friends|398574|6372993|NULL
4422494|The Beatles|Smash Mouth|Getting Better|364|755068|NULL
755068|The Beatles|Paul McCartney|Getting Better|2122|755068|40
15801524|The Beatles|Paul McCartney|Getting Better|2122|755068|NULL
393804|The Beatles|Gomez|Getting Better|2131|755068|NULL
9739207|The Beatles|Cheap Trick|Getting Better|2784|755068|NULL
5407912|The Beatles|The Wedding Present|Getting Better|5718|755068|NULL
7643338|The Beatles|Status Quo|Getting Better|9971|755068|NULL
10646708|The Beatles|Slade|Getting Better|14293|755068|NULL
2131252|The Beatles|Big Daddy|Getting Better|40623|755068|NULL
19095170|The Beatles|Doctor 3|Getting Better|42931|755068|NULL
2622489|The Beatles|Steve Hillage|Getting Better|64022|755068|NULL
13237271|The Beatles|Andy Timmons|Getting Better|87766|755068|NULL
6732557|The Beatles|Fionn Regan|Getting Better|140366|755068|NULL
3778550|The Beatles|Davy Graham|Getting Better|150928|755068|NULL
11615518|The Beatles|Kaiser Chiefs|Getting Better|182049|755068|NULL
2906917|The Beatles|Peter Frampton & The Bee Gees|Getting Better|845020|755068|NULL
9189316|The Beatles|Easy Star All-Stars feat. The Mighty Diamonds|Getting Better|845022|755068|NULL
16977710|The Beatles|The Flaming Lips feat. Dr. Dog, Morgan Delt & Chuck Inglish|Getting Better|1379389|755068|NULL
15952188|The Beatles|Ben from Corduroy|Getting Better|1513615|755068|NULL
19056134|The Beatles|Rajaton With Lahti Symphony Orchestra|Getting Better|1628672|755068|NULL
1509938|The Rolling Stones|Goo Goo Dolls|Gimme Shelter|509|382868|50
2935767|The Rolling Stones|Michael Hedges|Gimme Shelter|542|382868|100
7635329|The Rolling Stones|808 State|Gimme Shelter|1614|382868|100
368110|The Rolling Stones|The Sisters of Mercy|Gimme Shelter|1693|382868|100
6838969|The Rolling Stones|Patti Smith|Gimme Shelter|2003|382868|100
7635330|The Rolling Stones|Pop Will Eat Itself|Gimme Shelter|2127|382868|100
1243456|The Rolling Stones|Hawkwind|Gimme Shelter|5040|382868|100
6936554|The Rolling Stones|Turbonegro|Gimme Shelter|8566|382868|100
9349400|The Rolling Stones|Meat Loaf|Gimme Shelter|9113|382868|100
260723|The Rolling Stones|Grand Funk Railroad|Gimme Shelter|9759|382868|80
678975|The Rolling Stones|Grand Funk Railroad|Gimme Shelter|9759|382868|100
5097018|The Rolling Stones|Kathy Mattea|Gimme Shelter|10552|382868|100
3567087|The Rolling Stones|London Symphony Orchestra|Gimme Shelter|12299|382868|100
15837612|The Rolling Stones|Little Angels|Gimme Shelter|14289|382868|100
988391|The Rolling Stones|The Hellacopters|Gimme Shelter|20064|382868|100
1655502|The Rolling Stones|Ashley Cleveland|Gimme Shelter|23222|382868|100
9870501|The Rolling Stones|Inspiral Carpets|Gimme Shelter|30719|382868|100
12708293|The Rolling Stones|Puddle of Mudd|Gimme Shelter|31660|382868|100
10474045|The Rolling Stones|Thunder|Gimme Shelter|34586|382868|100
1908322|The Rolling Stones|Holy Soldier|Gimme Shelter|35356|382868|100
3346009|The Rolling Stones|Legião Urbana|Gimme Shelter|37393|382868|100
7635331|The Rolling Stones|Blue Pearl|Gimme Shelter|52669|382868|100
4034955|The Rolling Stones|Merry Clayton|Gimme Shelter|61963|382868|100
2321109|The Rolling Stones|Kingmaker|Gimme Shelter|68369|382868|100
3255578|The Rolling Stones|Impulse Manslaughter|Gimme Shelter|86754|382868|100
12191098|The Rolling Stones|Ruth Copeland|Gimme Shelter|99851|382868|100
3105827|The Rolling Stones|Divine Horsemen|Gimme Shelter|193005|382868|100
3577071|The Rolling Stones|Joanna Dean|Gimme Shelter|224863|382868|100
6031053|The Rolling Stones|Josefus|Gimme Shelter|374000|382868|100
7960496|The Rolling Stones|Detroit|Gimme Shelter|388190|382868|100
7953162|The Rolling Stones|Maggot Brain|Gimme Shelter|420528|382868|100
6856843|The Rolling Stones|Lips n' Fix|Gimme Shelter|434472|382868|100
8358806|The Rolling Stones|Tim Ries|Gimme Shelter|550441|382868|100
17637696|The Rolling Stones|Groovy Waters|Gimme Shelter|590468|382868|100
2321108|The Rolling Stones|CUD & Sandie Shaw|Gimme Shelter|838080|382868|100
6907773|The Rolling Stones|Angélique Kidjo feat. Joss Stone|Gimme Shelter|898713|382868|100
2321107|The Rolling Stones|New Model Army feat. Tom Jones|Gimme Shelter|898762|382868|100
11577923|The Rolling Stones|Paul Brady & The Forest Rangers|Gimme Shelter|898955|382868|100
17020465|The Rolling Stones|Rolling Stones|Gimme Shelter|1000868|382868|100
13974564|The Rolling Stones|U2 with Mick Jagger, Fergie, and will.i.am|Gimme Shelter|1048708|382868|100
15837613|The Rolling Stones|Hawkwind and Samantha Fox|Gimme Shelter|1276957|382868|100
18614202|The Rolling Stones|Stone Sour feat. Lzzy Hale|Gimme Shelter|1578257|382868|100
2024732|The Rolling Stones|T.S.O.L.|Gimme Shelter (live)|4992|382868|100
10337869|The Rolling Stones|Grand Funk Railroad|Gimmie Shelter|9759|382868|100
3677548|The Rolling Stones|Rio Reiser|Gimmie Shelter|12161|382868|100
4265601|The Rolling Stones|The Accident Experiment|Gimmie Shelter|187779|382868|100
409216|The Beatles|Chris de Burgh|Girl|2159|250001|NULL
12577113|The Beatles|Joe Jackson|Girl|9655|250001|NULL
10222579|The Beatles|The Hollyridge Strings|Girl|24501|250001|NULL
739932|The Beatles|The Brothers Four|Girl|31074|250001|NULL
1097056|The Beatles|David Lanz|Girl|31802|250001|NULL
7415596|The Beatles|Paul Carrack|Girl|42919|250001|NULL
13223387|The Beatles|Kaare Norge|Girl|54426|250001|NULL
4627353|The Beatles|Rhett Miller|Girl|56182|250001|NULL
747771|The Beatles|Göran Söllscher|Girl|56464|250001|NULL
11811318|The Beatles|St. Louis Union|Girl|83857|250001|NULL
6052708|The Beatles|Joe Jackson Band|Girl|87710|250001|NULL
10716839|The Beatles|[unknown]|Girl|97546|250001|NULL
12021133|The Beatles|Bud Shank|Girl|105082|250001|NULL
13940671|The Beatles|Harry Sacksioni|Girl|199691|250001|NULL
8707865|The Beatles|Cathy Berberian|Girl|288320|250001|NULL
3749010|The Beatles|Sandrine Kiberlain|Girl|328932|250001|NULL
5906900|The Beatles|Modern Gustin Trio|Girl|364980|250001|NULL
9790794|The Beatles|Paul Mauriat & His Orchestra|Girl|387480|250001|NULL
10590736|The Beatles|The Immigrants|Girl|436034|250001|NULL
7607213|The Beatles|Jim Sturgess|Girl|466404|250001|NULL
7340128|The Beatles|Henrique Cazes|Girl|467564|250001|NULL
2321521|The Beatles|The Truth|Girl|489989|250001|NULL
14601219|The Beatles|Kameleoni|Girl|504470|250001|NULL
17443060|The Beatles|Les Boréades de Montréal|Girl|612697|250001|NULL
9320275|The Beatles|Ricardo Caliente|Girl|616352|250001|NULL
1638093|The Beatles|Tiny Tim with Brave Combo|Girl|906446|250001|NULL
13974823|The Beatles|Yawar & Brasil Inka's|Girl|1048741|250001|NULL
1154610|The Beatles|The King’s Singers|Girl|1181909|250001|NULL
15454918|The Beatles|Michael Occhipinti & Shine On|Girl|1234177|250001|NULL
1954491|The Beatles|Tiny Tim feat. Brave Combo|Girl|1253830|250001|NULL
17642358|The Beatles|DJ Style feat. KSS|Girl|1457634|250001|NULL
2730790|The Beatles|Ofra Harnoy & Orford String Quartet|Girl|1531731|250001|NULL
2971499|The Beatles|Carl Perkins|Glad All Over|3533|12523640|NULL
2107612|The Beatles|Phish|Glass Onion|71|159794|NULL
2082134|The Beatles|Arif Mardin|Glass Onion|145678|159794|NULL
14534179|The Beatles|The Punkles|Glass Onion|208181|159794|NULL
6327718|The Beatles|Los DuraBeat con Gabriel Carámbula|Glass Onion|1132119|159794|NULL
11460344|The Beatles|Jimmy Witherspoon|Goin' to Kansas City|4022|8055018|NULL
2546094|The Rolling Stones|Led Zeppelin|Going Down South|388|218270|NULL
10509133|The Beatles|Paul McCartney|Golden Slumber/Carry That Weight/The End|2122|184970|NULL
10509133|The Beatles|Paul McCartney|Golden Slumber/Carry That Weight/The End|2122|304822|NULL
10509133|The Beatles|Paul McCartney|Golden Slumber/Carry That Weight/The End|2122|1186559|NULL
7587026|The Beatles|Elis Regina|Golden Slumbers|10264|1186559|NULL
14213445|The Beatles|Uakti|Golden Slumbers|14629|1186559|NULL
420075|The Beatles|Ben Folds|Golden Slumbers|30674|1186559|NULL
9631582|The Beatles|Alex Lloyd|Golden Slumbers|31051|1186559|NULL
2405544|The Beatles|James Galway|Golden Slumbers|33363|1186559|NULL
9487149|The Beatles|Judy Collins|Golden Slumbers|36961|1186559|NULL
11644489|The Beatles|Fausto Papetti|Golden Slumbers|39486|1186559|NULL
5338963|The Beatles|Helen Merrill|Golden Slumbers|47168|1186559|NULL
13149724|The Beatles|Andrés Calamaro|Golden Slumbers|58636|1186559|NULL
11591897|The Beatles|Will Young|Golden Slumbers|71715|1186559|NULL
1186559|The Beatles|The Jazz Crusaders|Golden Slumbers|91899|1186559|NULL
4673613|The Beatles|Emmerson Nogueira|Golden Slumbers|112186|1186559|NULL
2426958|The Beatles|Mike Westbrook|Golden Slumbers|164475|1186559|NULL
14534189|The Beatles|The Punkles|Golden Slumbers|208181|1186559|NULL
6370582|The Beatles|Nia Vardalos|Golden Slumbers|401987|1186559|NULL
8167801|The Beatles|Ellie Choate|Golden Slumbers|535764|1186559|NULL
9692368|The Beatles|Blue Roses|Golden Slumbers|611081|1186559|NULL
493939|The Beatles|Jackson Browne & Jennifer Warnes|Golden Slumbers|848733|1186559|NULL
18706080|The Beatles|Phil Bates and Mik Kaminski feat. Tina McBain|Golden Slumbers|1588929|1186559|NULL
19288013|The Beatles|Congress Alley|Golden Slumbers|1655875|1186559|NULL
8733330|The Beatles|John Denver|Golden Slumbers - Sweet Sweet Life - Tremble If You Must|1121|1186559|NULL
7176835|The Beatles|Bee Gees|Golden Slumbers / Carry That Weight|991|304822|NULL
7176835|The Beatles|Bee Gees|Golden Slumbers / Carry That Weight|991|1186559|NULL
11622595|The Beatles|Trash|Golden Slumbers / Carry That Weight|338453|304822|NULL
11622595|The Beatles|Trash|Golden Slumbers / Carry That Weight|338453|1186559|NULL
1352169|The Beatles|Peter Frampton & Bee Gees|Golden Slumbers / Carry That Weight|848716|304822|NULL
1352169|The Beatles|Peter Frampton & Bee Gees|Golden Slumbers / Carry That Weight|848716|1186559|NULL
191639|The Beatles|Phil Collins|Golden Slumbers / Carry That Weight / The End|151|184970|NULL
191639|The Beatles|Phil Collins|Golden Slumbers / Carry That Weight / The End|151|304822|NULL
191639|The Beatles|Phil Collins|Golden Slumbers / Carry That Weight / The End|151|1186559|NULL
13743348|The Beatles|Counting Crows|Golden Slumbers / Carry That Weight / The End|953|304822|NULL
506670|The Beatles|Paul McCartney|Golden Slumbers / Carry That Weight / The End|2122|304822|80
506670|The Beatles|Paul McCartney|Golden Slumbers / Carry That Weight / The End|2122|1186559|80
1712987|The Beatles|Dread Zeppelin|Golden Slumbers / Carry That Weight / The End|38857|184970|NULL
1712987|The Beatles|Dread Zeppelin|Golden Slumbers / Carry That Weight / The End|38857|304822|NULL
1712987|The Beatles|Dread Zeppelin|Golden Slumbers / Carry That Weight / The End|38857|1186559|NULL
10477677|The Beatles|k.d. lang|Golden Slumbers / The End|324|184970|NULL
10477677|The Beatles|k.d. lang|Golden Slumbers / The End|324|1186559|NULL
3738482|The Beatles|George Benson|Golden Slumbers / You Never Give Me Your Money|11062|304818|60
3738482|The Beatles|George Benson|Golden Slumbers / You Never Give Me Your Money|11062|1186559|60
17251781|The Beatles|Steve Dobrogosz|Golden Slumbers / You Never Give Me Your Money|392274|304818|NULL
17251781|The Beatles|Steve Dobrogosz|Golden Slumbers / You Never Give Me Your Money|392274|1186559|NULL
14029515|The Beatles|Soul Asylum|Good Morning Good Morning|1325|182542|NULL
7151858|The Beatles|Marillion|Good Morning Good Morning|2546|182542|NULL
9739214|The Beatles|Cheap Trick|Good Morning Good Morning|2784|182542|NULL
2131259|The Beatles|Big Daddy|Good Morning Good Morning|40623|182542|NULL
19095177|The Beatles|Doctor 3|Good Morning Good Morning|42931|182542|NULL
12537193|The Beatles|The Triffids|Good Morning Good Morning|112159|182542|NULL
11615525|The Beatles|The Zutons|Good Morning Good Morning|143501|182542|NULL
6732564|The Beatles|The M's|Good Morning Good Morning|190292|182542|NULL
14832437|The Beatles|Dave Stewart & Barbara Gaskin|Good Morning Good Morning|817518|182542|NULL
9189323|The Beatles|Easy Star All-Stars feat. Steel Pulse|Good Morning Good Morning|845384|182542|NULL
16977717|The Beatles|The Flaming Lips feat. Zorch, Grace Potter & Treasure Mammal|Good Morning Good Morning|1388280|182542|NULL
19056141|The Beatles|Rajaton With Lahti Symphony Orchestra|Good Morning Good Morning|1628672|182542|NULL
13237278|The Beatles|Andy Timmons|Good Morning, Good Morning|87766|182542|NULL
2906920|The Beatles|Paul Nicholas, Peter Frampton & Bee Gees|Good Morning, Good Morning|845383|182542|NULL
1533869|The Beatles|Linda Ronstadt|Good Night|1645|182557|NULL
2045931|The Beatles|Ramsey Lewis|Good Night|22878|182557|NULL
14870484|The Beatles|Litto Nebbia|Good Night|57700|182557|NULL
847206|The Beatles|John Bayless|Good Night|63088|182557|NULL
5981610|The Beatles|Emergency!|Good Night|288401|182557|NULL
8418462|The Beatles|Sarabeth Tucek|Good Night|495304|182557|NULL
8167803|The Beatles|Ellie Choate|Good Night|535764|182557|NULL
7717798|The Beatles|Cat Mother and the All Night Newsboys|Good Old Rock 'N Roll|184626|737416|NULL
7717798|The Beatles|Cat Mother and the All Night Newsboys|Good Old Rock 'N Roll|184626|6007733|NULL
7717798|The Beatles|Cat Mother and the All Night Newsboys|Good Old Rock 'N Roll|184626|9026995|NULL
3576427|The Beatles|Barbra Streisand|Goodnight|1165|182557|NULL
1366040|The Beatles|Kenny Loggins|Goodnight|9158|182557|NULL
1602380|The Beatles|Carpenters|Goodnight|9366|182557|NULL
1277426|The Beatles|The Swingle Singers|Goodnight|9896|182557|NULL
317635|The Beatles|The Manhattan Transfer|Goodnight|11814|182557|NULL
8984144|The Beatles|Barbara Dickson|Goodnight|46111|182557|NULL
6370584|The Beatles|Teri Hatcher|Goodnight|401988|182557|NULL
15551546|The Beatles|Fudge|Goodnight Tonight|1243357|182557|NULL
15188802|The Beatles|Vic Ruggiero|Got a Good Reason (intro)|180646|6616974|70
