artistid|artist|songname|recordingid|releasename|release_group|date_year|labelname|countryname|workid|rating
825|The Rolling Stones|Start Me Up|161432|Forty Licks|87157|2002|Virgin|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Forty Licks|87157|2003|ABKCO|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Forty Licks|87157|2003|ABKCO|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Forty Licks|87157|2003|Virgin|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Forty Licks|87157|2003|Virgin|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Forty Licks|87157|NULL|EMI China|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Forty Licks|87157|NULL|EMI China|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records America|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records America|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records Benelux|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records Benelux|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1994|Virgin Records Benelux|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1994|Virgin Records Benelux|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|EMI|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|EMI|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Virgin Records America|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Virgin Records America|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2009|Polydor|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2009|Polydor|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium|31393|2000|EMI|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium|31393|2000|EMI|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium|31393|2000|Universal|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium|31393|2000|Universal|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium|31393|2000|Virgin|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium|31393|2000|Virgin|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium 2|180343|2000|Universal Music TV|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Music of the Millennium 2|180343|2000|Universal Music TV|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Radio 1 Classics, Volume 2|1026975|2010|Universal Music Belgium|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Radio 1 Classics, Volume 2|1026975|2010|Universal Music Belgium|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind|976349|1984|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind|976349|1984|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind|976349|1986|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind|976349|1986|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1986|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1986|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1989|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1989|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1994|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1994|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1994|Virgin|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|1994|Virgin|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2005|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2005|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2005|Virgin|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2005|Virgin|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2005|Virgin Records America|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2005|Virgin Records America|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2009|Polydor|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2009|Polydor|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2009|UMe|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|2009|UMe|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|NULL|Rolling Stones Records|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|NULL|Rolling Stones Records|United States|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|NULL|Virgin|United Kingdom|185377|0
825|The Rolling Stones|Start Me Up|161432|Tattoo You|22789|NULL|Virgin|United States|185377|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind|976349|1984|Rolling Stones Records|United Kingdom|6788059|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind|976349|1984|Rolling Stones Records|United States|6788059|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind|976349|1986|Rolling Stones Records|United Kingdom|6788059|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind|976349|1986|Rolling Stones Records|United States|6788059|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United Kingdom|6788059|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United States|6788059|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United Kingdom|6788059|0
825|The Rolling Stones|Tumbling Dice|161433|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United States|6788059|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records America|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records America|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records Benelux|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records Benelux|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1994|Virgin Records Benelux|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1994|Virgin Records Benelux|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|EMI|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|EMI|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Virgin Records America|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Virgin Records America|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2009|Polydor|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2009|Polydor|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind|976349|1984|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind|976349|1984|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind|976349|1986|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind|976349|1986|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|1986|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|1986|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|1989|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|1989|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2005|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2005|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2005|Virgin|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2005|Virgin|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2005|Virgin Records America|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2005|Virgin Records America|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2009|Polydor|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2009|Polydor|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2009|UMe|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|2009|UMe|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|NULL|Rolling Stones Records|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|NULL|Rolling Stones Records|United States|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|NULL|Virgin|United Kingdom|12460097|0
825|The Rolling Stones|Waiting on a Friend|161439|Tattoo You|22789|NULL|Virgin|United States|12460097|0
825|The Rolling Stones|Hang Fire|185378|Rewind|976349|1984|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Rewind|976349|1984|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Rewind|976349|1986|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Rewind|976349|1986|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Rewind (1971–1984)|976349|1984|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Rewind (1971–1984)|976349|NULL|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|1986|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|1986|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|1989|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|1989|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2005|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2005|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2005|Virgin|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2005|Virgin|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2005|Virgin Records America|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2005|Virgin Records America|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2009|Polydor|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2009|Polydor|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2009|UMe|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|2009|UMe|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|NULL|Rolling Stones Records|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|NULL|Rolling Stones Records|United States|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|NULL|Virgin|United Kingdom|12459539|0
825|The Rolling Stones|Hang Fire|185378|Tattoo You|22789|NULL|Virgin|United States|12459539|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|1986|Rolling Stones Records|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|1986|Rolling Stones Records|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|1989|Rolling Stones Records|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|1989|Rolling Stones Records|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2005|Rolling Stones Records|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2005|Rolling Stones Records|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2005|Virgin|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2005|Virgin|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2005|Virgin Records America|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2005|Virgin Records America|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2009|Polydor|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2009|Polydor|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2009|UMe|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|2009|UMe|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|NULL|Rolling Stones Records|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|NULL|Rolling Stones Records|United States|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|NULL|Virgin|United Kingdom|185379|0
825|The Rolling Stones|Slave|185379|Tattoo You|22789|NULL|Virgin|United States|185379|0
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1986|CBS|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1986|CBS|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1987|Columbia|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1987|Columbia|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1987|Rolling Stones Records|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1987|Rolling Stones Records|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Rolling Stones Records|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Rolling Stones Records|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Virgin|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Virgin|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Virgin Benelux B.V|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Virgin Benelux B.V|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Virgin Music Canada|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|1994|Virgin Music Canada|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2005|Virgin Records America|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2005|Virgin Records America|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2005|東芝EMI 株式会社|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2005|東芝EMI 株式会社|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2010|Polydor|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2010|Polydor|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2010|Promotone B.V.|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2010|Promotone B.V.|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2010|UMe|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Exile on Main St.|736604|2010|UMe|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2002|ABKCO|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2002|ABKCO|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2002|Universal Music Operations Ltd.|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2002|Universal Music Operations Ltd.|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2002|Virgin|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2002|Virgin|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2003|ABKCO|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2003|ABKCO|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2003|Virgin|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|2003|Virgin|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|NULL|EMI China|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Forty Licks|87157|NULL|EMI China|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records America|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records America|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records Benelux|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1993|Virgin Records Benelux|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1994|Virgin Records Benelux|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|1994|Virgin Records Benelux|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|EMI|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|EMI|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Rolling Stones Records|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Rolling Stones Records|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Virgin Records America|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2004|Virgin Records America|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2009|Polydor|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Jump Back: The Best of the Rolling Stones 1971 - 1993|55248|2009|Polydor|United States|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Made in the Shade|171733|1986|Rolling Stones Records|United Kingdom|6788059|60
825|The Rolling Stones|Tumbling Dice|187562|Made in the Shade|171733|1986|Rolling Stones Records|United States|6788059|60
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1986|CBS|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1986|CBS|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1987|Columbia|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1987|Columbia|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1987|Rolling Stones Records|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1987|Rolling Stones Records|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Rolling Stones Records|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Rolling Stones Records|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Virgin|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Virgin|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Virgin Benelux B.V|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Virgin Benelux B.V|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Virgin Music Canada|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|1994|Virgin Music Canada|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2005|Virgin Records America|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2005|Virgin Records America|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2005|東芝EMI 株式会社|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2005|東芝EMI 株式会社|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2010|Polydor|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2010|Polydor|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2010|Promotone B.V.|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2010|Promotone B.V.|United States|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2010|UMe|United Kingdom|8235435|0
825|The Rolling Stones|I Just Want to See His Face|187570|Exile on Main St.|736604|2010|UMe|United States|8235435|0
825|The Rolling Stones|All Down the Line|187572|Exile on Main St.|736604|1986|CBS|United Kingdom|8235437|80
825|The Rolling Stones|All Down the Line|187572|Exile on Main St.|736604|1986|CBS|United States|8235437|80
825|The Rolling Stones|All Down the Line|187572|Exile on Main St.|736604|1987|Columbia|United Kingdom|8235437|80
